Run,Instrument,LibraryLayout,ReleaseDate,AvgSpotLen,BioProject,BioProject_num,Ecotype,Treatment,Tissue,Developmental_stage
SRR11933128,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML361,drought,leaf,seedling
SRR11933131,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML360,control,leaf,seedling
SRR11933132,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CML360,control,leaf,seedling
SRR11933134,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML360,drought,leaf,seedling
SRR11933136,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CML360,drought,leaf,seedling
SRR11933138,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,CML325,drought,leaf,seedling
SRR11933139,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML32,control,leaf,seedling
SRR11933142,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML32,drought,leaf,seedling
SRR11933143,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,47,PRJNA637522,,CML31,control,leaf,seedling
SRR11933146,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CML304,control,leaf,seedling
SRR11933147,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,CML304,drought,leaf,seedling
SRR11933148,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CML304,drought,leaf,seedling
SRR11933151,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CML298,drought,leaf,seedling
SRR11933153,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML20,control,leaf,seedling
SRR11933155,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML192,control,leaf,seedling
SRR11933157,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML192,drought,leaf,seedling
SRR11933160,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML189,drought,leaf,seedling
SRR11933162,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML172,drought,leaf,seedling
SRR11933165,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML171,control,leaf,seedling
SRR11933168,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CML170,control,leaf,seedling
SRR11933170,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML170,drought,leaf,seedling
SRR11933171,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CML165,control,leaf,seedling
SRR11933172,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CML165,drought,leaf,seedling
SRR11933174,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,7884-4Ht,drought,leaf,seedling
SRR11933175,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML163,control,leaf,seedling
SRR11933176,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CML163,control,leaf,seedling
SRR11933177,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML163,drought,leaf,seedling
SRR11933178,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML163,drought,leaf,seedling
SRR11933179,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML163,drought,leaf,seedling
SRR11933180,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CML163,drought,leaf,seedling
SRR11933181,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML162,control,leaf,seedling
SRR11933182,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML162,drought,leaf,seedling
SRR11933183,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML162,drought,leaf,seedling
SRR11933184,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML134,control,leaf,seedling
SRR11933186,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,CML134,drought,leaf,seedling
SRR11933188,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML130,drought,leaf,seedling
SRR11933190,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,CML121,drought,leaf,seedling
SRR11933193,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CML118,drought,leaf,seedling
SRR11933194,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML118,drought,leaf,seedling
SRR11933195,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CML116,control,leaf,seedling
SRR11933200,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CML115,drought,leaf,seedling
SRR11933201,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL99,control,leaf,seedling
SRR11933203,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL99,drought,leaf,seedling
SRR11933205,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,CIMBL98,drought,leaf,seedling
SRR11933207,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,43,PRJNA637522,,7381,drought,leaf,seedling
SRR11933210,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL96,drought,leaf,seedling
SRR11933212,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL95,drought,leaf,seedling
SRR11933213,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL95,drought,leaf,seedling
SRR11933214,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL94,control,leaf,seedling
SRR11933215,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL94,drought,leaf,seedling
SRR11933217,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL92,control,leaf,seedling
SRR11933219,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,05WN230,drought,leaf,seedling
SRR11933221,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL92,drought,leaf,seedling
SRR11933223,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,47,PRJNA637522,,CIMBL91,control,leaf,seedling
SRR11933226,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL91,drought,leaf,seedling
SRR11933228,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL90,control,leaf,seedling
SRR11933230,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,647,control,leaf,seedling
SRR11933231,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL90,drought,leaf,seedling
SRR11933233,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL9,drought,leaf,seedling
SRR11933235,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,TY5,control,leaf,seedling
SRR11933236,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,TY5,drought,leaf,seedling
SRR11933238,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,TY4,drought,leaf,seedling
SRR11933239,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,TY3,control,leaf,seedling
SRR11933240,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,TY3,drought,leaf,seedling
SRR11933242,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,TY2,drought,leaf,seedling
SRR11933244,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Tie7922,control,leaf,seedling
SRR11933246,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Tie7922,drought,leaf,seedling
SRR11933249,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL133,drought,leaf,seedling
SRR11933251,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL133,drought,leaf,seedling
SRR11933252,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,CIMBL133,drought,leaf,seedling
SRR11933253,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL129,control,leaf,seedling
SRR11933255,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL129,drought,leaf,seedling
SRR11933257,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL127,drought,leaf,seedling
SRR11933260,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL125,drought,leaf,seedling
SRR11933266,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL122,control,leaf,seedling
SRR11933267,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CIMBL122,drought,leaf,seedling
SRR11933269,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL121,control,leaf,seedling
SRR11933271,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL121,drought,leaf,seedling
SRR11933274,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Sy3073,control,leaf,seedling
SRR11933276,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Sy3073,drought,leaf,seedling
SRR11933277,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Sy1128,control,leaf,seedling
SRR11933279,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Sy1128,drought,leaf,seedling
SRR11933280,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,B73,drought,leaf,seedling
SRR11933281,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Sy1052,control,leaf,seedling
SRR11933283,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Sy1052,drought,leaf,seedling
SRR11933284,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,Sy1039,control,leaf,seedling
SRR11933285,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Sy1039,drought,leaf,seedling
SRR11933287,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Sy1032,drought,leaf,seedling
SRR11933292,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,07KS4,drought,leaf,seedling
SRR11933295,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,SI273,drought,leaf,seedling
SRR11933298,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Shen5003,control,leaf,seedling
SRR11933300,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Shen5003,drought,leaf,seedling
SRR11933303,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,B114,control,leaf,seedling
SRR11933304,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,SC55,drought,leaf,seedling
SRR11933305,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,SC55,drought,leaf,seedling
SRR11933308,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,S22,drought,leaf,seedling
SRR11933310,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,S22,drought,leaf,seedling
SRR11933311,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Ry729,control,leaf,seedling
SRR11933313,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Ry729,drought,leaf,seedling
SRR11933314,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,43,PRJNA637522,,B114,drought,leaf,seedling
SRR11933317,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,R15X1141,drought,leaf,seedling
SRR11933319,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,PH6WC,drought,leaf,seedling
SRR11933321,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,PH4CV,control,leaf,seedling
SRR11933323,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,PH4CV,drought,leaf,seedling
SRR11933327,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,P178,drought,leaf,seedling
SRR11933329,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,Nan21-3,drought,leaf,seedling
SRR11933332,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,inbred line Mo17,drought,leaf,seedling
SRR11933334,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,inbred line Mo17,drought,leaf,seedling
SRR11933335,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,inbred line Mo17,drought,leaf,seedling
SRR11933337,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,MO113,control,leaf,seedling
SRR11933339,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,M153,control,leaf,seedling
SRR11933341,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LY042,control,leaf,seedling
SRR11933342,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,LY042,drought,leaf,seedling
SRR11933346,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LIAO5262,drought,leaf,seedling
SRR11933348,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LIAO159,control,leaf,seedling
SRR11933350,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LIAO159,drought,leaf,seedling
SRR11933352,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LIAO138,drought,leaf,seedling
SRR11933353,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,LIAO138,drought,leaf,seedling
SRR11933355,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,K10,drought,leaf,seedling
SRR11933357,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,JY01,control,leaf,seedling
SRR11933359,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,JY01,drought,leaf,seedling
SRR11933361,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Jiao51,control,leaf,seedling
SRR11933363,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Jiao51,drought,leaf,seedling
SRR11933364,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Ji853,drought,leaf,seedling
SRR11933366,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,JH96C,control,leaf,seedling
SRR11933369,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,B11,control,leaf,seedling
SRR11933371,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,J4112,control,leaf,seedling
SRR11933374,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,J4112,drought,leaf,seedling
SRR11933375,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,J4112,drought,leaf,seedling
SRR11933376,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,HuangC,control,leaf,seedling
SRR11933377,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,HuangC,drought,leaf,seedling
SRR11933379,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Gy386,control,leaf,seedling
SRR11933381,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,Gy386,drought,leaf,seedling
SRR11933383,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Gy1032,control,leaf,seedling
SRR11933385,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,Gy1032,drought,leaf,seedling
SRR11933387,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS9,drought,leaf,seedling
SRR11933389,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS66,control,leaf,seedling
SRR11933391,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,B11,drought,leaf,seedling
SRR11933394,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS65,drought,leaf,seedling
SRR11933397,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS63,drought,leaf,seedling
SRR11933398,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS60,control,leaf,seedling
SRR11933399,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS60,drought,leaf,seedling
SRR11933400,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS60,drought,leaf,seedling
SRR11933402,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,B11,drought,leaf,seedling
SRR11933404,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS6,drought,leaf,seedling
SRR11933405,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS6,drought,leaf,seedling
SRR11933407,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS58,drought,leaf,seedling
SRR11933409,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS55,control,leaf,seedling
SRR11933411,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS55,drought,leaf,seedling
SRR11933413,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,GEMS54,drought,leaf,seedling
SRR11933414,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,B11,drought,leaf,seedling
SRR11933416,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS54,drought,leaf,seedling
SRR11933417,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,GEMS54,drought,leaf,seedling
SRR11933419,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS5,control,leaf,seedling
SRR11933420,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS5,drought,leaf,seedling
SRR11933422,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS46,control,leaf,seedling
SRR11933424,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS46,drought,leaf,seedling
SRR11933427,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS44,drought,leaf,seedling
SRR11933428,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS44,drought,leaf,seedling
SRR11933431,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS42,drought,leaf,seedling
SRR11933435,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS40,drought,leaf,seedling
SRR11933437,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS40,drought,leaf,seedling
SRR11933438,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS4,control,leaf,seedling
SRR11933443,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS37,drought,leaf,seedling
SRR11933445,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS36,drought,leaf,seedling
SRR11933447,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,49,PRJNA637522,,A188,drought,leaf,seedling
SRR11933449,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS32,drought,leaf,seedling
SRR11933453,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS30,drought,leaf,seedling
SRR11933457,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS21,control,leaf,seedling
SRR11933461,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS20,control,leaf,seedling
SRR11933463,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS20,drought,leaf,seedling
SRR11933464,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,GEMS2,control,leaf,seedling
SRR11933466,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL12,drought,leaf,seedling
SRR11933468,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL115,control,leaf,seedling
SRR11933470,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL115,drought,leaf,seedling
SRR11933472,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,46,PRJNA637522,,CIMBL114,drought,leaf,seedling
SRR11933473,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,48,PRJNA637522,,CIMBL114,drought,leaf,seedling
SRR11933475,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,1462,control,leaf,seedling
SRR11933476,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL111,drought,leaf,seedling
SRR11933478,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CIMBL101,control,leaf,seedling
SRR11933480,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,44,PRJNA637522,,CIMBL101,drought,leaf,seedling
SRR11933482,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,CIMBL10,drought,leaf,seedling
SRR11933484,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,45,PRJNA637522,,CIMBL1,control,leaf,seedling
SRR11933486,Illumina HiSeq 2500,PAIRED,2020-06-11T00:00:00Z,50,PRJNA637522,,1462,drought,leaf,seedling
SRR12681561,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681562,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681563,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681564,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681565,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681566,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681567,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681568,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681569,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681570,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681571,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681572,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681573,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681574,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681575,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681576,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681577,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681578,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681579,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681580,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681581,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681582,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681583,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
SRR12681584,Illumina HiSeq 2500,PAIRED,2020-09-21T00:00:00Z,200,PRJNA662679,,,,leaf,
